index,begin,end,filename,shot_id,transcript,Death of a spouse,Divorce,Marital separation,Imprisonment,Death of a close family member,Personal injury or illness,Marriage,Dismissal from work,Marital reconciliation,Retirement,Change in health of family member,Pregnancy,death relative
811,00:44:44:14,00:44:48:02,5245830105934359183.xml,812,"Yes, Bianca, what? ",31.51635528,8.362374768,16.13083616,8.172628641,36.85023719,28.6285969,12.36385256,4.256523997,12.87005961,6.044834107,35.53425407,5.142301321,37.02059686
8284,01:33:36:07,01:33:44:02,5253646087419594905.xml,1675,"I've been trying to call you,  Bradley. I know.  I haven't been answering.  I just wanted to apologise,  all right?  I'm sorry.",31.51162565,5.30503004,17.20406428,5.717812881,36.64621925,29.34123349,10.52316576,1.200048899,18.85159492,4.568440318,36.26227593,2.714493573,37.01235652
10962,00:14:38:03,00:14:39:21,5258818087037440299.xml,331,"Oh, well, maybe I'll ask Dad. ",31.51136637,5.641884349,9.179289564,7.284066707,57.10337806,41.74383199,7.7591151,2.386077926,6.829681993,5.223272145,42.54893398,2.065168619,36.99966669
15370,02:20:28:13,02:20:31:14,5264050645694159353.xml,2521,"We won't be long, all right?  We'll be just there, OK?",31.50919974,6.236087866,18.75305668,5.805033356,30.56727442,16.93353155,21.14671469,14.39257649,16.19863138,12.79973879,37.11720562,2.793708146,36.99478209
18497,00:55:32:22,00:55:34:14,5269245838135402929.xml,961,Hold that thought.,31.49816394,12.51452646,18.38599756,13.08296612,31.83842397,21.12060243,16.66010916,2.205256004,12.55634308,11.10499039,32.39072967,6.22867465,36.96603775
22128,00:57:27:09,00:57:33:12,5274434588125702436.xml,1035,"OK, I'll look forward to seeing you.  OK, bye. I'll see you later.  All right, let's get you sorted.",31.49794936,13.22962964,17.69296244,7.417745657,22.86602068,25.00659093,19.53115463,11.14985146,19.66553271,13.49715605,36.51861715,3.976269662,36.94996238
2221,00:07:56:03,00:07:57:07,5248439298566680341.xml,141,Really good.,31.49144053,9.535014361,18.12366664,6.745662466,26.77596581,18.8564477,25.50370693,6.726098895,23.69252086,13.48687917,34.75202036,5.539880395,36.94654107
6914,00:17:49:15,00:17:56:02,5253646087419594905.xml,305,"And, you're right.  I've had all day to think about it  and, you know, whatever happens, we'll be fine.",31.4870894,8.126586542,14.95782442,6.14960441,31.19272077,32.59339255,18.55326295,3.601146892,19.78374168,10.34256846,36.03790951,4.422580302,36.94131672
18727,01:09:28:17,01:09:29:20,5269245838135402929.xml,1191,"But they're waiting at the home.  Why don't you pop in on the way, say hello?",31.48303926,7.661296397,12.07350835,0.9422778888,35.19933325,28.16207528,24.18615073,0.2682369626,21.48777992,14.78643894,36.56356859,7.619597912,36.92637086
5604,01:06:54:07,01:06:56:06,5251033029316736209.xml,1288,Don't take any notice.  She's being stupid.,31.4776808,25.03289279,18.58297482,8.753245756,17.45961106,30.40943021,23.0006516,7.241047204,6.011728942,13.88750732,34.00245905,7.784566283,36.92035377
5071,00:37:35:23,00:37:38:11,5251033029316736209.xml,755,I'm sure you did... !  Oi!,31.4747721,9.924130201,15.96470319,6.485230833,32.49439359,38.74282974,17.1894744,6.108584359,13.49050954,8.192682713,34.28865075,4.896523356,36.91331744
5134,00:40:37:24,00:40:41:17,5251033029316736209.xml,818,"What?  With Jack in a body bag?  Fancy being banged up  for life, do you? I had plans.",31.4738065,4.380828522,6.886939704,8.927393809,58.44707036,47.85923362,0.8279396221,1.245794397,0.01636927147,0.0929997093,42.44769883,0.02672512317,36.90802753
3733,01:21:22:19,01:21:24:11,5248439298566680341.xml,1653,"Sean!  Haven't missed it, have I?",31.4730078,5.492278047,9.815386981,7.579515986,38.4357124,24.1274884,10.6398426,3.75720235,11.32201597,5.400002226,35.19803619,1.187537685,36.90121174
11842,01:00:56:23,01:00:59:06,5258818087037440299.xml,1211,"I know it's a lot to take in, ",31.46437705,11.03134498,17.82602921,8.714139283,36.49529082,32.02350062,9.280465543,2.963799015,8.807832599,8.092026114,29.13909888,4.989493787,36.89448833
19300,00:13:17:21,00:13:19:18,5271844722846213628.xml,270,"Damn right I do.  But you want me here, don't you? ",31.45643473,8.88468115,13.59097749,8.187284768,33.3347683,36.60171986,21.9088465,0.04706224625,16.3721247,3.87148574,35.8135798,4.65713799,36.89313829
12038,01:09:53:22,01:09:58:22,5258818087037440299.xml,1407,Are you OK?  I'm fine.,31.45048022,7.694778956,12.60877028,5.013010159,29.03233337,45.62159592,17.10655987,6.42536734,11.97072297,8.552810848,41.50972962,2.858218551,36.89195812
8761,00:03:16:14,00:03:18:02,5256228221757951173.xml,50,Yeah!,31.44589663,6.87341933,13.99058752,4.729833931,33.97309649,25.50224054,20.35499662,6.630162224,22.20687613,8.410100564,36.05913687,6.21699214,36.88826263
8949,00:14:16:22,00:14:23:15,5256228221757951173.xml,238,Soon as the GP comes down I'll tell  her to come and talk to you. Liam's already there.  You can't let Ricky and Pat  do this on their own.,31.44443929,10.46588074,8.375108466,4.932221219,42.11490333,48.15368831,6.240152568,4.868959561,7.36357905,4.808245227,43.53762698,7.393956184,36.88228428
19418,00:20:03:13,00:20:07:07,5271844722846213628.xml,388,So where exactly  have you taken her?,31.44227862,5.348222166,18.35797086,7.627670825,44.42954993,31.24537385,16.64139628,0.8322334439,5.236485377,1.311396277,42.63636899,3.549960256,36.87652647
20873,01:40:14:16,01:40:23:17,5271844722846213628.xml,1843,Cross my heart.  I've been dying to  get my hands on you.,31.43650591,8.50335113,8.996083513,9.207258984,40.92092657,32.45766413,19.0883562,1.509248178,12.28859961,5.381010175,37.22846174,4.490214884,36.86189353
19745,00:37:21:24,00:37:34:06,5271844722846213628.xml,715,"It's not a bad thing, mate.  Yeah, hello, Pat Cars.  Oh, yeah.  Hello, love.  No, no, that's not a problem.  Yeah, he's on his way.  He'll be five minutes.",31.42011166,5.378198251,16.48557499,4.077746607,23.80488396,32.56478739,26.24737918,12.71497795,15.79263479,7.4549485,38.3156414,2.405387163,36.86167896
20486,01:16:00:07,01:16:06:10,5271844722846213628.xml,1456,I don't wanna be left behind.  And you already know all of this  so let me have this.  Please.,31.41032755,7.503016643,15.0495185,5.64380423,39.31889516,37.93495107,16.69647098,2.317377869,9.798501804,4.015710801,33.14701533,5.183849931,36.85663939
17182,01:34:49:15,01:34:51:02,5266645664934403562.xml,1751,You wouldn't enjoy it.  I mean  look at the poor little bloke.,31.40561283,10.26864904,12.85910152,9.87850526,43.83290702,46.97622967,7.559464127,3.608639635,0.993533805,1.171375494,41.70840764,0.300887078,36.84318066
18615,01:02:51:11,01:03:06:19,5269245838135402929.xml,1079,"Oi, I need those almonds.  No, these are spares.  You bought loads. No, I need them, in case I cock this  one up and have to do the whole thing again.  Just leave 'em alone. I don't know why you're bothering...  Suzy won't be. I bet she'll be on the net ordering  the best cake Phil's money can buy.",31.40415549,8.683530711,19.11371544,3.684154462,25.10319033,28.82822019,13.07681352,2.595985223,9.915414602,3.299699463,35.36682177,2.209521234,36.8334651
1860,01:42:17:23,01:42:24:15,5245830105934359183.xml,1861,I've been dumped.  If he's dumped you...,31.40273988,31.91126481,44.56269324,1.27259866,7.21433229,31.79023981,11.44298613,16.99605078,1.60989739,5.049705729,26.29156685,0.202722922,36.81921065
2264,00:10:09:05,00:10:12:23,5248439298566680341.xml,184,"Somewhere along the line,  it's gone missing.",31.39080405,11.93886749,22.9709743,12.7345292,20.12209189,35.74435157,12.57363409,15.57846168,6.055678278,14.90662068,31.53055477,1.382119358,36.81663573
13712,00:43:02:24,00:43:03:22,5264050645694159353.xml,863,"Oops, sorry. ",31.37724996,17.37344889,18.68440986,8.895018339,32.54987508,38.22887504,10.96987426,14.27103975,5.508811064,4.754724763,32.2611022,3.066368699,36.81189716
6728,00:07:32:17,00:07:34:14,5253646087419594905.xml,119,"Hiya, Pat, welcome home.  We've missed you.",31.36582673,4.22370318,10.45723386,3.300350435,18.75793621,19.6579214,29.74731028,0.6159531828,37.84701794,15.73853999,40.93640995,0.910436213,36.80542111
1948,01:46:54:15,01:46:56:13,5245830105934359183.xml,1949,Maybe I shouldn't have spoke up.,31.35216534,13.2322512,19.61712673,5.870440029,30.85720325,38.10034925,16.60067439,1.738552146,4.694836065,8.621437177,32.79659867,5.219268203,36.80515289
18657,01:06:01:00,01:06:09:11,5269245838135402929.xml,1121,"Sorry about that.  I just needed to know how you  really felt about him. You know, what angle to play. ",31.34962022,5.961093701,7.543586418,3.588407815,61.34134179,9.361451879,21.90569192,0.7464919221,2.372557875,3.756476641,30.85605764,0.1664783247,36.80280447
16354,00:46:09:01,00:46:14:09,5266645664934403562.xml,923,"I hate him, yeah... ",31.34368062,8.754471682,21.25716522,11.46575193,43.35888666,39.95108593,2.845703252,9.887777492,0.0370495129,1.935875807,33.2536242,0.065388605,36.80182397
11044,00:19:41:24,00:19:49:12,5258818087037440299.xml,413,"Took them with her.  But that ain't  why I want Jay, yeah? I mean, I know that ain't gonna look  good on paper.  It's just that...",31.34196699,15.38981789,36.79668993,4.119694747,27.29491585,13.24635525,13.71379346,4.62683963,8.224032372,3.894757591,29.61665678,0.9000432491,36.79362535
21206,00:05:20:02,00:05:22:12,5274434588125702436.xml,113,I'm not gonna give you  another penny.,31.33125603,18.48027098,21.59087628,11.64474781,33.24586648,35.91452307,5.427075177,24.33959907,1.54648494,11.39694616,23.7940712,1.425590962,36.7911011
867,00:47:25:19,00:47:32:06,5245830105934359183.xml,868,"Yeah, he lived here  and got put away for something. See, there you go. Really?",31.32306039,2.764953893,8.860014156,36.48351109,49.114779,32.54338169,0.6517224014,24.84822738,0.01913585482,9.517785162,34.66134906,0.007340662996,36.78004444
4662,00:17:29:21,00:17:31:03,5251033029316736209.xml,346,I know we would.,31.31623864,8.554727748,10.22991113,5.270093657,40.01330566,21.01621333,24.46148992,4.187816761,17.1842654,9.10138227,34.00481415,6.122995019,36.778602
21537,00:25:01:00,00:25:03:19,5274434588125702436.xml,444,"We're off, girls!  See ya later.  THEY ALL CHEER",31.31475747,12.21233223,41.01636261,2.505704071,9.384671152,8.509532943,14.76727575,33.94692308,19.94587183,14.26377967,37.85003734,4.243927598,36.74736321
18183,00:36:08:12,00:36:16:23,5269245838135402929.xml,647,"No.  No, I hate his guts.  Is that why you didn't brake? ",31.31431341,9.798654228,17.47720063,9.999983445,43.30771601,39.04569697,8.889068663,7.876270905,2.754348032,5.912428871,33.71481705,0.6150291115,36.73345745
5031,00:36:19:01,00:36:20:23,5251033029316736209.xml,715,Dippy Danielle ain't got a clue.,31.30937219,24.05703673,24.01955217,7.084189698,29.50679496,37.72939193,4.961055517,15.33215398,2.29518503,2.688043993,36.09400177,1.287395358,36.72745526
21569,00:26:48:00,00:26:50:00,5274434588125702436.xml,476,Why you trying to get away from me?  You know why.,31.30776286,31.71952316,52.67443925,7.590429693,21.96158785,37.9741801,2.65144445,9.994011477,0.01302864956,3.896481246,24.60036469,0.6286135316,36.71350181
15036,01:59:18:17,01:59:24:00,5264050645694159353.xml,2187,Any news?  Sorry. I've been trying  to get hold of Max's son. How important is it that he gets  here in the next couple of hours?,31.30073249,0.9713320369,5.526191406,3.452169299,56.05093074,28.14262819,3.026387282,0.4568278957,2.094772384,1.989528872,41.32210326,0.1377814543,36.68084443
1826,01:39:16:08,01:39:17:20,5245830105934359183.xml,1827,Let's pop over to mine.,31.29946887,8.187554158,13.67169663,6.322712772,31.4214153,34.19295031,15.2746737,5.048574597,18.24699014,11.15634263,33.97079372,7.097201347,36.6761148
8213,01:30:35:00,01:30:39:24,5253646087419594905.xml,1604,"Patrick, have you...? ",31.29849434,3.666530304,9.982443005,5.641354501,41.70379955,31.2764557,12.44871914,2.660484202,8.318851143,4.543207437,40.35362792,1.467834413,36.6704762
8866,00:08:18:22,00:08:19:15,5256228221757951173.xml,155,"Oh, yeah.  How's that looking, then? ",31.29442632,8.43012853,16.5308772,9.554362848,25.71331215,36.10871279,20.57351321,4.718560867,16.92345142,10.12190446,34.02632999,5.852712393,36.64059043
12479,01:37:24:16,01:37:27:14,5258818087037440299.xml,1848,"Or worse.  Oh, no...  Er...what are you doing?",31.28926158,16.18275207,21.41726106,13.40700151,33.32707411,32.32122177,6.904493272,5.541994706,2.323538661,1.647014469,34.5637095,5.500705838,36.6266638
11746,00:56:31:18,00:56:35:04,5258818087037440299.xml,1115,"You didn't see what he was like.  If he finds out, he'll try and stop us, I know he will.",31.28798902,13.4678099,15.21629266,7.970998004,47.79296386,30.54247344,14.01956081,4.1841392,2.067881562,6.127556786,34.64179754,2.641509473,36.6188556
6942,00:19:27:10,00:19:32:12,5253646087419594905.xml,333,You had the kindest face.  I knew you were gonna  take care of me.,31.28403723,7.041441284,5.791113265,3.549430892,13.71045242,41.54091066,34.633708,3.01824668,18.99230629,20.79262644,41.95703578,12.31774449,36.61338389
17134,01:32:52:19,01:32:56:16,5266645664934403562.xml,1703,"Oh, that is a lovely idea.  I'll ring  Bradley.  It's just what he needs.",31.27727807,11.76595758,14.49718833,4.828052133,23.78715241,30.09558213,23.46487045,4.635081053,19.22991917,16.73645988,35.67100453,6.363918185,36.58604026
10238,01:29:30:22,01:29:33:02,5256228221757951173.xml,1527,"This isn't even that heavy, Whit,  you could've carried it yourself.",31.26999736,11.82023478,16.14704333,3.130328525,28.66069749,34.56932855,14.41373378,3.375416309,11.33833587,9.84209843,33.39661121,2.650468349,36.54020131
15348,02:19:30:04,02:19:32:20,5264050645694159353.xml,2499,You sure you want to go in?,31.26735091,7.605838411,17.253851,11.52226138,26.51709348,32.02220541,24.48371053,0.08636603015,12.56595343,9.944493771,37.35999584,7.786509991,36.53260469
21636,00:30:39:22,00:30:44:07,5274434588125702436.xml,543,"Neither you nor Jack have behaved  with honour, as far as I can see.",31.26637042,12.68374987,24.78448659,15.93854883,30.89225703,31.06261671,14.48284686,19.55059549,0.06777885079,2.384796795,19.71577191,0.3052787296,36.52564585
3993,01:35:32:11,01:35:54:02,5248439298566680341.xml,1913,"You just got rid of one pet.  What d'you want another for? Musty's all alone.  She ain't  got anyone to look after her. She's probably riddled  with fleas 'n' all. Please, Mum? I said no, Abi! I've got enough on my plate  right now without worrying about some manky old stray spraying everywhere. Give us a hand, will ya? ",31.24634027,12.23850869,25.5524914,6.731840909,42.10537291,47.63298273,2.93261148,6.221115232,8.811072707,4.71723184,42.65000916,0.7810305804,36.522156
1627,01:28:13:09,01:28:17:22,5245830105934359183.xml,1628,"I want you there, anyway. ",31.24239147,7.699823558,7.708139159,2.770275459,40.56375343,27.76542228,19.60885674,0.02776208275,21.13902435,10.2744209,34.32804751,4.486560822,36.51840687
18579,01:00:34:18,01:00:39:19,5269245838135402929.xml,1043,"What do you want?  Make it quick, I'm busy. I've just got back from  the hospital.",31.22736812,4.354967255,9.058212787,2.638840176,49.47431409,52.33037382,6.514876336,1.804510139,7.663854361,0.5602432229,41.50972438,20.58244705,36.51065528
16851,01:16:38:02,01:16:40:05,5266645664934403562.xml,1420,"I'd trust you with my Dad!  Oh, you're funny! What?",31.22324049,1.475828731,2.681884039,2.856876109,61.55985439,35.69348145,7.099483907,1.510896113,4.897126593,2.947128117,43.61588025,0.1414595358,36.50974631
12057,01:10:44:10,01:10:48:16,5258818087037440299.xml,1426,You don't seriously think...,31.21326864,10.79952499,16.18070714,8.583620712,34.43355346,33.17163068,11.91810295,4.37427146,6.023726463,7.102664486,34.4362011,5.173839331,36.49781048
9020,00:18:11:08,00:18:12:21,5256228221757951173.xml,309,"I promised them, Peggy. ",31.20856583,3.811008245,11.5681725,1.671448521,38.78704637,19.56827083,23.98024499,1.367318435,28.29659969,7.12649256,36.93620658,3.952078819,36.48069501
16212,00:38:15:21,00:38:17:07,5266645664934403562.xml,781,"Look, I ain't saying nothing.  Just a few questions, that's all.",31.2083602,12.93890066,19.73858997,9.867101043,28.98919675,31.75039476,14.84776735,3.025627017,9.614656493,15.35275921,30.46123505,4.908106327,36.47390306
15644,00:10:29:05,00:10:33:22,5266645664934403562.xml,213,"And Max was happy to let you  do that, was he?",31.20827675,6.451370262,10.88216342,5.749236904,34.43605059,34.54732895,11.82823554,13.77389446,21.95245788,11.20167933,35.76657748,1.620448381,36.47177517
8610,01:51:44:06,01:51:47:00,5253646087419594905.xml,2001,"Come on then, Whit.  Give us a twirl. ",31.20784461,4.84949787,19.2541647,2.377689678,33.08160746,19.66580796,24.21396971,0.8656555898,30.30235291,7.187401503,37.9507637,3.695934117,36.44818962
